,B01001_002E,B01001_026E,B01002_001E,B01003_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B03002_012E,B05001_002E,B05001_006E,B05012_003E,B06009_002E,B06009_005E,B06011_001E,B09001_001E,B11001_003E,B15012_009E,B15012_010E,B17001_002E,B19001_017E,B19013_001E,B19083_001E,B21001_002E,B23013_001E,B24050_001E,B24050_002E,B24050_005E,B24050_006E,B24050_008E,B24050_009E,B24050_012E,B24050_013E,B24050_021E,B24050_022E,B24050_025E,B24050_027E,B25031_001E,B28007_002E,B28007_003E,B28007_009E,C03001_004E,C03001_005E,C03001_006E,C03001_007E,District_Name,CD,State_Id,State,CD_Id,Incumbent_Rep_Party,Clinton_2016,Trump_2016,Obama_2012,Romney_2012,Obama_2008,McCain_2008,State_AB
0,368300,393478,40.0,761778,506183,91797,2908,74832,114074,563902,91390,183796,49781,133752,42293,169491,150035,23180,45870,59403,47162,95314,0.4704,35188,42.2,409051,1927,26683,14530,31076,11727,11334,26345,41536,47765,27220,46484,1622,427605,408019,19586,12508,6255,3075,3586,"Congressional District 8 (114th Congress), Maryland",08,24,MD,MD-08,D,65.0,30.6,62.0,36.0,62.8,35.6,MD
1,354793,381397,41.0,736190,626968,46172,1892,14655,128957,628329,26282,57114,60715,87258,26621,153349,123421,16395,26239,106391,12500,53918,0.4663,45064,41.8,354532,2971,16531,39349,44817,15137,6830,25056,40349,65798,24188,13941,868,372081,346235,25846,6888,101720,841,6319,"Congressional District 1 (114th Congress), Massachusetts",01,25,MA,MA-01,D,57.2,36.5,64.0,34.3,64.1,33.7,MA
2,363964,380922,39.1,744886,625647,39694,1766,39563,69120,636772,42849,84776,49240,105556,29572,149859,126550,16436,32302,97084,18846,62448,0.4674,42944,40.6,376154,2107,18137,41496,44506,14224,8010,22773,55213,63108,26636,12590,1013,387973,363332,24641,4352,38990,1190,6888,"Congressional District 2 (114th Congress), Massachusetts",02,25,MA,MA-02,D,56.2,36.8,58.7,39.2,60.4,37.5,MA
3,372202,381866,39.0,754068,587198,25736,1391,65457,142894,591232,65727,131171,57889,107278,32062,174471,133841,15685,37310,83115,25763,72570,0.4625,37037,42.2,380104,1216,21457,53462,36675,12074,10411,19283,38894,57824,27290,13154,1085,400927,377752,23175,8712,61172,693,49478,"Congressional District 3 (114th Congress), Massachusetts",03,25,MA,MA-03,D,58.2,35.4,56.9,41.4,58.8,39.4,MA
4,364844,385487,40.9,750331,652907,21406,256,44196,35802,641348,41678,97597,36579,132924,40327,171170,149677,19899,48281,50328,43593,90913,0.4813,31741,42.7,384820,590,20123,35095,38482,13595,9701,35205,46855,64504,18434,12607,1221,399110,377922,21188,4714,11763,2405,3068,"Congressional District 4 (114th Congress), Massachusetts",04,25,MA,MA-04,D,59.2,35.0,57.2,41.3,60.4,37.9,MA
5,369981,395941,39.5,765922,598090,37888,1610,83781,63359,572310,87035,180644,37294,145372,41066,151822,149400,22735,52492,57461,46638,86183,0.4794,26436,40.2,420772,674,21504,32591,35314,13358,14328,32068,59621,64061,26594,13422,1472,425830,409130,16700,7031,13410,1860,2510,"Congressional District 5 (114th Congress), Massachusetts",05,25,MA,MA-05,D,69.3,25.7,65.2,33.1,66.2,32.1,MA
6,368484,392682,42.1,761166,649968,25920,1151,31281,65669,656364,42756,93842,39927,132535,35796,160418,150225,21365,47384,63016,33976,80638,0.4641,40223,42.4,396996,821,23646,38574,42037,12491,9515,28170,40258,61578,28295,15899,1195,412608,392467,20141,3094,11921,637,25237,"Congressional District 6 (114th Congress), Massachusetts",06,25,MA,MA-06,D,56.1,38.2,54.7,43.9,56.9,41.4,MA
7,376951,400637,31.7,777588,389836,206372,1226,78533,170301,499810,133469,251668,83049,117449,28628,130667,81630,18205,40288,137743,21983,56719,0.5256,19725,32.4,431279,483,16939,22850,38760,17021,10842,31116,60628,74883,41100,13330,1411,438454,410738,27716,8687,44132,2344,30231,"Congressional District 7 (114th Congress), Massachusetts",07,25,MA,MA-07,D,84.1,11.9,82.5,15.6,81.9,16.7,MA
8,368018,396771,39.0,764789,589801,73099,429,60240,44948,624536,52946,128374,40519,149674,37973,154072,131073,20644,59021,79416,31963,79789,0.4711,34142,39.6,414702,1208,21180,25302,43967,18210,9543,42470,41422,70985,28305,16685,1329,435859,411602,24257,3886,14558,1734,6282,"Congressional District 8 (114th Congress), Massachusetts",08,25,MA,MA-08,D,60.4,34.4,57.8,40.8,57.9,40.5,MA
9,358147,381335,45.6,739482,652823,23070,942,13033,36898,656981,30446,70767,54137,108669,30664,141366,142897,18145,35040,77517,20251,63532,0.4767,50678,43.7,362844,3513,31161,28498,50011,13732,5745,23847,27942,56870,30107,16904,927,384982,360023,24959,3222,19476,241,2851,"Congressional District 9 (114th Congress), Massachusetts",09,25,MA,MA-09,D,52.5,41.8,55.5,43.1,57.8,40.6,MA
10,356192,343944,46.4,700136,644995,11590,18153,4637,13902,682369,7242,13068,40871,78341,23482,131412,146605,15121,21664,93377,6868,45684,0.4521,61384,42.7,297829,7916,19837,33272,39333,13184,4840,14400,24981,49878,30719,13400,674,314942,294121,20821,9923,990,738,238,"Congressional District 1 (114th Congress), Michigan",01,26,MI,MI-01,R,36.6,57.9,45.3,53.6,49.7,48.4,MI
11,360010,371178,37.0,731188,618624,48177,4422,15409,68231,681749,24252,42853,48927,82141,25118,176870,141687,13598,25937,91516,7649,51681,0.4413,42728,39.3,344887,5120,18041,83769,40242,11912,4899,15397,26066,44107,25336,9244,749,359781,340566,19215,53556,6494,1705,910,"Congressional District 2 (114th Congress), Michigan",02,26,MI,MI-02,R,38.2,55.8,43.1,56.0,48.0,50.3,MI
12,364098,366325,36.9,730423,612470,59996,3150,15325,53438,685940,22254,38536,45559,97475,26190,177502,136496,16016,36053,103751,10009,53861,0.4561,40285,39.2,351028,5806,17988,67666,39784,13757,4624,18854,28705,49469,25280,11212,787,370818,348443,22375,33945,5540,1046,2518,"Congressional District 3 (114th Congress), Michigan",03,26,MI,MI-03,R,42.2,51.6,45.8,53.1,49.7,48.6,MI
13,351789,349846,41.0,701635,658633,13604,6036,6726,22859,682008,9631,15881,46736,61701,23382,145712,138510,9678,21054,109496,8299,47461,0.4506,48850,40.4,305545,8529,20980,51002,35221,13224,3078,13816,32250,42709,23624,13998,709,320934,300200,20734,16617,1285,1021,0,"Congressional District 4 (114th Congress), Michigan",04,26,MI,MI-04,R,34.7,59.5,45.5,53.5,49.6,48.6,MI
14,329925,352791,41.1,682716,529329,114774,1541,7143,32146,663201,5948,16033,50392,59424,23254,152642,118818,11449,23002,135274,5110,42390,0.4528,43643,40.7,282380,1923,15441,45185,40427,12980,3883,12746,18014,51956,23643,8957,709,310506,280870,29636,26994,1152,464,155,"Congressional District 5 (114th Congress), Michigan",05,26,MI,MI-05,D,49.7,45.5,60.7,38.3,63.0,35.3,MI
15,352105,361539,38.8,713644,602375,59654,2763,10748,42483,676682,16930,32378,42414,80573,25789,163246,135217,13552,27156,105559,9716,50511,0.4637,43342,39.9,338465,6303,18194,73883,37046,13063,3414,17137,31457,46994,26441,9608,700,356896,333732,23164,30181,3134,1168,1728,"Congressional District 6 (114th Congress), Michigan",06,26,MI,MI-06,R,42.9,51.3,48.8,50.2,53.1,45.2,MI
16,349767,347860,42.0,697627,635042,30703,2666,7037,29680,677233,6866,16125,42699,71884,27116,152878,139429,14150,24079,85710,9234,53887,0.4322,46827,42.5,315090,5157,18522,62319,34368,15137,3527,13899,29569,45496,22499,14615,743,329738,312103,17635,20993,3805,978,235,"Congressional District 7 (114th Congress), Michigan",07,26,MI,MI-07,R,38.7,55.7,47.9,51.0,50.8,47.4,MI
17,358354,370427,38.5,728781,624394,38579,1633,30824,35125,671911,27409,52531,28108,110661,31029,158867,145332,17508,41102,85666,18606,65400,0.4519,38665,40.4,360853,1832,16527,59452,37868,11640,6042,24681,43016,46387,26065,14194,862,376198,354744,21454,26009,2040,2417,110,"Congressional District 8 (114th Congress), Michigan",08,26,MI,MI-08,D,43.9,50.6,48.0,51.1,52.0,46.4,MI
18,347631,370010,41.1,717641,568195,95861,3102,29744,15540,633112,29859,79703,54940,90309,29280,144235,127093,18046,36732,93777,12247,52455,0.4605,39394,40.7,345827,794,15137,67054,38070,12930,5204,22363,21439,52849,27520,10783,891,370067,345473,24594,9835,2137,107,114,"Congressional District 9 (114th Congress), Michigan",09,26,MI,MI-09,D,51.5,43.7,57.2,41.9,58.1,40.1,MI
19,353399,362136,42.3,715535,662069,19660,1051,12635,23752,667278,17374,43887,45826,71908,28738,161324,155292,15473,29726,72395,9827,58068,0.4262,45366,42.7,335471,5372,22176,71817,37651,13625,4664,18096,21643,49711,23790,12616,826,355887,334756,21131,18416,1726,838,20,"Congressional District 10 (114th Congress), Michigan",10,26,MI,MI-10,R,31.6,63.8,43.7,55.3,48.0,50.0,MI
20,354413,366172,41.1,720585,577662,43959,3254,72930,25826,616916,46004,98290,27020,132576,37179,161677,161241,23761,55017,46849,26737,77183,0.4417,34319,42.8,370875,942,17021,72481,37971,11148,7097,24428,30329,52802,25497,9209,998,385905,369659,16246,17323,2155,561,395,"Congressional District 11 (114th Congress), Michigan",11,26,MI,MI-11,D,45.3,49.7,46.9,52.3,50.2,48.3,MI
21,346264,361756,35.9,708020,563070,74487,2216,39045,41084,620199,37598,80215,48644,84524,28596,150110,117645,18281,26197,117612,11284,54212,0.4596,32545,37.4,333135,1313,12745,47680,39054,18897,5916,15228,44536,53072,26003,8526,906,350546,328629,21917,26786,5365,1499,657,"Congressional District 12 (114th Congress), Michigan",12,26,MI,MI-12,D,60.8,34.5,66.2,32.8,66.9,31.4,MI
22,322668,356567,36.2,679235,259550,376665,2057,9174,48394,624330,23911,48448,80438,45405,19384,165865,70601,8085,14369,216202,2690,31789,0.4914,32044,38.6,250907,983,10681,42828,28399,16405,2995,14448,15166,38399,21725,7161,770,290454,249563,40891,36593,6029,860,575,"Congressional District 13 (114th Congress), Michigan",13,26,MI,MI-13,D,78.8,18.1,85.2,14.3,84.8,14.2,MI
23,330452,364958,38.0,695410,245075,390402,1624,31780,33512,614658,34347,74142,60326,78624,22305,165484,87837,13813,29555,172461,11886,40785,0.5345,29805,39.6,280349,593,9071,37668,29608,14350,6277,18920,20475,48494,23222,10543,860,319910,279114,40796,24896,4052,374,200,"Congressional District 14 (114th Congress), Michigan",14,26,MI,MI-14,D,79.2,18.3,81.0,18.6,82.2,17.1,MI
24,335808,332933,38.4,668741,608338,18381,2393,19237,41507,621312,26677,43770,34576,81420,30012,153397,135855,19470,22661,71650,9648,57189,0.4372,42984,39.9,354861,15838,21213,58295,39647,13302,5633,13764,29047,76111,19985,9215,720,361709,347796,13913,31662,2032,84,9,"Congressional District 1 (114th Congress), Minnesota",01,27,MN,MN-01,R,38.4,53.3,49.6,48.2,50.8,46.7,MN
25,342158,352871,37.7,695029,589617,28447,3141,32847,40193,633318,24873,56573,23601,123457,36880,175133,144961,18271,42855,46886,18136,77122,0.4089,40812,41.2,382377,4968,23367,49328,41274,23651,7402,34136,32385,50621,23918,13518,1008,392001,377412,14589,26083,2311,682,156,"Congressional District 2 (114th Congress), Minnesota",02,27,MN,MN-02,D,45.3,46.5,49.1,49.0,50.5,47.6,MN
26,344228,355893,39.8,700121,572092,51343,2177,48844,30328,611224,38466,82334,21346,153699,40561,164838,154606,21282,58053,37507,31706,81788,0.4525,38201,42.2,384757,1740,16847,55480,43265,15179,6443,43287,28769,53207,19324,7904,1113,398501,383840,14661,18603,1613,197,338,"Congressional District 3 (114th Congress), Minnesota",03,27,MN,MN-03,D,50.8,41.4,49.6,48.8,51.0,47.4,MN
27,343872,360286,35.7,704158,508360,70188,3330,84826,46970,600980,47351,97519,38952,123662,31781,168235,122363,18141,37377,87911,17582,63638,0.4559,32601,38.6,364599,1189,14772,46121,37831,13836,7777,29320,40639,59522,22912,15420,934,375969,357366,18603,28507,3450,1256,359,"Congressional District 4 (114th Congress), Minnesota",04,27,MN,MN-04,D,61.5,30.6,62.5,35.5,62.6,35.5,MN
28,350153,357425,34.0,707578,478270,120100,5936,45683,65842,588896,61243,110219,51116,134207,31080,149372,103772,17276,36732,108203,18620,56752,0.4936,29941,35.5,399431,1557,16485,38217,42269,13854,9118,33858,43606,59884,33303,9849,943,413445,394153,19292,45227,2792,969,255,"Congressional District 5 (114th Congress), Minnesota",05,27,MN,MN-05,D,73.7,18.5,73.5,24.0,73.4,24.5,MN
29,346448,340586,37.0,687034,628581,16698,2575,16477,18238,649545,15468,34424,25301,91637,34137,177404,147233,13862,31378,51432,11798,73227,0.4037,39385,40.9,372439,5306,31890,55833,40252,18996,5815,26173,31391,55801,21993,11760,873,381991,367254,14737,10974,522,0,319,"Congressional District 6 (114th Congress), Minnesota",06,27,MN,MN-06,R,33.2,58.9,41.5,56.5,43.2,54.7,MN
30,331580,331683,41.0,663263,612278,8693,19431,6249,27829,638785,12837,20838,38492,69055,28347,153966,143211,12068,18075,69354,7570,54481,0.4338,45774,41.2,336560,23121,25386,53832,37466,16635,3995,15897,27455,54388,18732,11343,660,342497,331851,10646,19995,1007,363,75,"Congressional District 7 (114th Congress), Minnesota",07,27,MN,MN-07,D,31.0,61.8,44.1,53.9,47.1,50.4,MN
31,335783,327887,43.2,663670,617263,6417,16229,4676,11133,648055,5552,11508,33922,70447,26640,140553,139357,13809,18355,73488,6814,52179,0.4276,52361,41.6,318152,9529,27910,33844,38257,17731,3423,16207,24672,59381,25502,12721,699,327545,312637,14908,7683,752,783,0,"Congressional District 8 (114th Congress), Minnesota",08,27,MN,MN-08,R,38.6,54.2,51.7,46.2,53.1,44.5,MN
32,365091,393674,37.7,758765,525360,209799,731,4839,24742,736317,10934,17488,85734,65058,22747,183030,136608,13455,21104,132471,6615,43910,0.4561,39374,39.9,321776,6033,18881,58213,39431,24763,4406,17972,29578,40473,19395,13243,710,347033,320187,26846,20108,920,142,0,"Congressional District 1 (114th Congress), Mississippi",01,28,MS,MS-01,R,32.4,65.4,37.0,61.9,36.6,62.4,MS
33,345000,379075,35.6,724075,226673,480259,1769,5012,Null,708794,8264,11456,90790,50413,19641,185904,90994,11077,18718,209052,3324,32152,0.4971,31053,40.4,262679,9526,14851,36615,28508,15154,2679,8660,27037,43135,18251,18941,673,295978,261204,34774,8444,2149,0,0,"Congressional District 2 (114th Congress), Mississippi",02,28,MS,MS-02,D,63.6,35.1,66.4,33.0,64.2,35.2,MS
34,363904,381571,37.4,745475,462619,256668,7027,8676,16026,723625,13424,18402,69055,75280,24130,175498,128067,19822,27854,137464,7690,42817,0.4837,36228,39.7,315315,11544,21862,36671,32828,14128,3963,16626,30867,53139,24202,16649,739,336533,313242,23291,8607,1688,426,271,"Congressional District 3 (114th Congress), Mississippi",03,28,MS,MS-03,R,36.8,61.3,39.1,60.0,38.4,60.8,MS
35,374500,389518,37.1,764018,543934,181749,2196,12013,31289,730433,15496,24912,77230,62285,22454,183575,129529,14108,18815,158141,5642,42383,0.4602,58150,39.6,306909,7546,27201,33190,42906,16140,3446,13518,29511,38396,25609,15350,773,337426,305864,31562,15327,5332,285,576,"Congressional District 4 (114th Congress), Mississippi",04,28,MS,MS-04,R,28.2,69.4,31.2,67.6,31.1,67.9,MS
36,344707,391348,35.4,736055,322220,361855,960,22688,26755,684362,28558,46717,59906,86238,25309,162228,91676,12826,33723,146184,9054,42145,0.4819,40167,37.2,357843,1359,14000,32745,39845,21547,7593,25640,34071,61368,29001,12293,824,389460,355606,33854,17621,2221,1258,152,"Congressional District 1 (114th Congress), Missouri",01,29,MO,MO-01,D,77.0,18.8,79.9,18.9,80.3,18.6,MO
37,374718,392813,42.7,767531,682730,28577,1835,33570,20096,710731,20547,51063,28092,150960,37329,167785,168144,25677,67109,38962,32938,77477,0.4589,44114,43.0,400400,2031,20346,39738,47112,15066,9377,41674,38577,53440,24061,10758,945,413973,400024,13949,10518,1885,1160,320,"Congressional District 2 (114th Congress), Missouri",02,29,MO,MO-02,R,42.3,52.6,41.4,57.1,46.4,52.6,MO
38,386002,388897,39.1,774899,719936,26087,2704,9341,16735,751847,10274,18272,52333,84778,29038,182625,155431,13268,31475,81247,9082,57578,0.4211,58026,41.1,381462,6307,33328,54536,45931,18989,7249,25444,30412,47320,27622,19851,760,394127,377188,16939,10572,1429,284,0,"Congressional District 3 (114th Congress), Missouri",03,29,MO,MO-03,R,28.1,67.1,36.1,62.0,42.8,55.8,MO
39,382845,379918,36.6,762763,677012,40137,3735,11657,28741,730099,13097,23511,57778,77059,22958,171024,149324,11810,22004,126947,5698,45735,0.4484,63623,37.9,334027,9605,23462,37289,43531,16485,6646,19777,37349,46324,24627,16999,726,349807,330164,19643,20039,2983,475,229,"Congressional District 4 (114th Congress), Missouri",04,29,MO,MO-04,R,29.3,65.3,36.4,61.2,41.9,56.5,MO
40,366743,391177,36.9,757920,518912,165779,3448,15048,67416,706681,26985,45856,60848,88087,27226,174328,117755,19377,28519,131620,8156,46396,0.4666,49216,38.5,370442,2657,23701,36884,43770,22008,7938,25358,28413,57446,27318,16759,813,387394,368562,18832,50292,1816,2032,298,"Congressional District 5 (114th Congress), Missouri",05,29,MO,MO-05,D,54.1,40.6,58.9,39.4,62.0,36.8,MO
41,379191,386476,38.5,765667,694869,35273,3111,7689,29487,739183,11401,20301,47382,91342,27725,183987,153746,16160,32394,91795,10089,56422,0.4309,52206,41.0,368098,10757,23342,46893,39105,22585,8295,21909,32840,51894,23552,16560,716,383239,365737,17502,19083,1591,869,448,"Congressional District 6 (114th Congress), Missouri",06,29,MO,MO-06,R,31.7,63.1,37.9,60.0,43.1,55.3,MO
42,375870,394203,37.7,770073,707105,14116,7237,10479,38389,735482,17133,26997,56622,77707,23750,177262,155069,13104,26496,120222,6966,43823,0.4413,55033,38.9,356771,5879,25150,40926,44262,21717,6126,18651,33353,52952,29878,10314,714,368296,351832,16464,27431,2234,128,19,"Congressional District 7 (114th Congress), Missouri",07,29,MO,MO-07,R,24.7,70.4,30.3,67.6,35.3,63.1,MO
43,373569,375195,40.5,748764,688543,38145,2778,4417,12794,733499,6985,10044,90663,50751,20931,173327,145869,9504,13998,138518,4648,40327,0.4512,55886,40.7,311266,12660,22308,43654,38058,15441,3912,13232,27436,58068,18808,14392,607,331079,309949,21130,9570,500,62,113,"Congressional District 8 (114th Congress), Missouri",08,29,MO,MO-08,R,21.0,75.4,32.0,65.9,38.3,60.0,MO
44,519026,513923,39.9,1032949,918701,4725,65106,9071,37302,1003265,9983,21356,45573,144135,25507,226227,202848,25380,37305,147287,14439,49509,0.4623,85487,40.3,489875,34242,45581,20210,55990,22500,9067,26248,46657,71785,39848,31225,763,506291,483951,22340,25927,3220,1073,87,"Congressional District (at Large) (114th Congress), Montana",00,30,MT,MT-00,,,,,,,,
45,319826,318494,35.2,638320,569429,19660,7915,15542,57948,589870,25966,43455,33384,78095,28844,154922,123064,13791,26675,76099,7418,54647,0.4283,44561,37.9,334987,11122,24686,40588,38766,17182,5227,22229,37541,42969,21237,17188,752,339894,329653,10241,42884,1912,1217,66,"Congressional District 1 (114th Congress), Nebraska",01,31,NE,NE-01,R,36.2,57.5,40.8,57.5,44.2,54.3,NE
46,322295,330575,34.5,652870,532325,64016,4644,20533,71614,589694,34613,55581,36403,106001,32365,172488,119857,19752,42011,82808,14430,61607,0.4609,37665,38.4,341301,3329,22473,27066,37080,17174,7879,35751,30987,52401,22129,8981,846,350125,337861,12264,60093,2697,790,232,"Congressional District 2 (114th Congress), Nebraska",02,31,NE,NE-02,R,46.0,48.2,45.7,52.8,50.0,48.8,NE
47,300468,304532,39.9,605000,570234,6859,4801,3831,67406,572129,19417,29354,40839,60460,25783,143220,126505,10724,17928,72414,6819,50009,0.4401,41045,40.9,310501,29547,20814,36127,39994,21684,3610,13902,27045,46355,18942,11047,636,314757,306117,8640,55730,746,1735,150,"Congressional District 3 (114th Congress), Nebraska",03,31,NE,NE-03,R,20.0,74.9,27.8,70.2,31.1,67.1,NE
48,358824,344475,36.7,703299,380255,72582,8277,60558,328432,464545,141621,225652,114426,50592,22566,159984,82645,7782,16997,163533,3882,37299,0.4645,37756,39.7,318685,946,23105,11006,42207,17047,3466,16943,12376,19790,84017,6338,862,354763,318020,36743,251535,7165,14342,1164,"Congressional District 1 (114th Congress), Nevada",01,32,NV,NV-01,D,61.6,32.6,65.6,32.4,64.5,33.0,NV
49,356374,350090,39.4,706464,579233,12982,14323,26070,158039,611257,46748,86226,64045,79188,29245,158002,126341,11157,24830,93321,11376,56823,0.4397,57340,40.1,334167,14916,21549,23986,40974,18487,4635,17077,24933,32251,33955,17952,915,356239,333039,23200,128401,3461,1668,219,"Congressional District 2 (114th Congress), Nevada",02,32,NV,NV-02,R,39.7,52.0,44.8,52.9,49.4,48.2,NV
50,374266,384410,38.7,758676,517876,55587,4794,103011,125431,605891,51967,134603,37577,112006,33304,165830,132025,15449,47342,65929,17188,64914,0.4568,56939,39.9,376096,959,16241,15258,42880,19135,5795,29134,25771,35018,68319,13059,1184,401819,376043,25776,81331,7134,4204,1138,"Congressional District 3 (114th Congress), Nevada",03,32,NV,NV-03,D,46.5,47.5,49.5,48.7,53.5,44.6,NV
51,357992,364414,36.3,722406,474977,105569,6213,41927,201492,597208,56518,111689,67313,63162,27693,184739,115729,11146,20408,95460,7232,54731,0.4209,57906,39.6,302848,4121,21628,9267,35651,14313,4746,17641,23023,29050,48517,16678,1035,331440,302756,28684,154424,9697,5501,721,"Congressional District 4 (114th Congress), Nevada",04,32,NV,NV-04,D,49.5,44.6,54.4,43.7,56.4,41.4,NV
52,329778,341862,42.5,671640,630615,12416,317,12185,24624,623104,18241,40651,31667,109181,32530,132320,134468,17806,33213,51094,17535,71858,0.4259,50104,42.5,365684,2172,22595,45257,46738,15776,8468,24834,36069,53564,24990,13136,1059,374847,357749,17098,2905,9123,667,2614,"Congressional District 1 (114th Congress), New Hampshire",01,33,NH,NH-01,D,46.6,48.2,50.2,48.6,52.8,46.4,NH
53,327938,331030,43.2,658968,614647,8876,1244,21829,19731,612936,16257,39308,32974,96332,31953,131011,134476,15580,32153,54952,20196,68252,0.4435,51489,43.0,347629,3862,24519,45491,40799,13077,6712,20427,35099,54280,21162,12908,972,355825,342086,13739,2653,5838,967,3387,"Congressional District 2 (114th Congress), New Hampshire",02,33,NH,NH-02,D,48.6,46.2,54.2,44.5,56.0,43.1,NH
54,355503,383405,39.0,738908,498201,121670,933,39496,96234,644921,30096,74095,51364,101460,31337,168064,125311,15464,32186,86029,17208,67318,0.4463,34815,41.1,360695,812,19585,25892,40281,20129,6785,27237,38135,61800,26210,16242,1039,390447,359785,30662,12419,56337,1754,12942,"Congressional District 1 (114th Congress), New Jersey",01,34,NJ,NJ-01,D,60.6,36.1,65.1,33.8,64.7,34.2,NJ
55,355273,365820,42.3,721093,553953,87765,1766,29862,116410,621565,35348,78456,70696,87361,27415,153879,129981,13021,26348,85597,14235,59105,0.4609,42047,42.3,329659,5469,25713,23902,37408,17067,4186,17290,30778,50413,32285,16559,1059,357005,328157,28848,31716,58147,2684,9032,"Congressional District 2 (114th Congress), New Jersey",02,34,NJ,NJ-02,D,46.0,50.6,53.5,45.4,53.2,45.5,NJ
56,361020,374316,43.7,735336,589332,79996,726,27274,59066,663745,21370,58007,37313,112985,34031,150968,146988,16100,39236,57415,20570,71196,0.4431,51145,43.2,351239,1437,22876,21416,47008,19889,7137,26211,35810,52686,20682,21589,1291,378788,351011,27777,11343,24003,3111,5288,"Congressional District 3 (114th Congress), New Jersey",03,34,NJ,NJ-03,D,45.2,51.4,51.8,47.2,51.1,47.7,NJ
57,359987,382144,41.2,742131,630690,47343,676,33114,77297,634799,39674,94089,37599,120444,35453,182271,150309,17068,47162,64391,31716,78467,0.4722,36267,43.1,345305,978,22049,23791,41805,15840,10805,30797,38548,46400,20877,17665,1263,362902,344989,17913,28347,18645,5148,4135,"Congressional District 4 (114th Congress), New Jersey",04,34,NJ,NJ-04,R,41.0,55.8,44.7,54.2,45.3,53.6,NJ
58,364254,379170,42.6,743424,584049,38673,1501,75236,94463,589592,48416,145691,37162,152027,41788,165419,158147,23216,59869,39417,42612,96349,0.4661,28835,44.3,383513,1683,23311,27824,45554,16817,12179,36209,38338,55903,19273,10638,1359,399778,381646,18132,8102,18666,6989,19935,"Congressional District 5 (114th Congress), New Jersey",05,34,NJ,NJ-05,D,47.7,48.8,47.9,50.9,48.5,50.5,NJ
59,372227,381484,36.9,753711,478515,81728,1675,143071,162318,522631,100656,212277,61927,119083,35764,166514,137360,17960,45609,70358,27643,75203,0.4538,22195,41.3,364521,596,19995,28871,43352,25308,11584,31411,32288,48086,24608,10873,1298,386460,364118,22342,33279,45462,5959,33192,"Congressional District 6 (114th Congress), New Jersey",06,34,NJ,NJ-06,D,56.2,40.6,61.4,37.4,58.4,40.5,NJ
60,365242,377885,42.6,743127,590068,32117,1054,76185,84610,594082,56238,139581,28059,154591,45343,170831,162144,23456,64893,35552,56917,101746,0.4707,25999,45.2,385696,2298,19496,39774,40256,14695,13574,43498,37537,46089,19598,11216,1336,405461,385130,20331,9078,14278,7056,4063,"Congressional District 7 (114th Congress), New Jersey",07,34,NJ,NJ-07,D,48.6,47.5,46.3,52.5,47.2,51.6,NJ
61,383707,383745,34.6,767452,431419,80985,3330,64804,422100,395230,190127,335867,111286,110308,27527,168830,106358,11363,46924,140586,19677,55090,0.5053,11693,37.4,396661,182,28303,33340,39693,33741,11983,35773,28495,44984,30092,10597,1199,429855,396371,33484,25634,90577,33292,67376,"Congressional District 8 (114th Congress), New Jersey",08,34,NJ,NJ-08,D,75.7,21.5,78.3,20.8,73.2,26.0,NJ
62,371218,389622,38.1,760840,424660,78026,2709,107045,277849,463976,109973,271211,78720,110529,30634,168286,125446,12605,40536,117655,20664,60867,0.4929,16362,41.4,355006,111,21563,38443,44634,25843,9814,27460,27895,45349,20900,11544,1266,371911,354486,17425,40943,64270,11216,75424,"Congressional District 9 (114th Congress), New Jersey",09,34,NJ,NJ-09,D,64.3,33.1,68.4,30.8,64.0,35.2,NJ
63,365540,399144,36.0,764684,231883,384341,1055,57912,158884,520079,108922,225413,77199,90514,25617,173883,93935,13138,33453,143117,13264,47184,0.5176,18322,40.0,352289,199,15705,22703,37184,35042,8923,24287,32660,60671,22358,15864,1078,397095,350911,46184,13035,49771,4307,24554,"Congressional District 10 (114th Congress), New Jersey",10,34,NJ,NJ-10,D,85.2,12.8,87.9,11.5,84.9,14.6,NJ
64,355941,379716,43.1,735657,605971,28887,346,71162,84689,592052,44517,133123,28714,157617,46469,161394,155336,25722,61682,33529,50219,102205,0.4563,30093,44.3,384266,330,17828,31249,38848,13235,13565,38333,45846,49829,21479,13171,1425,398480,381628,16852,6723,20132,7444,7909,"Congressional District 11 (114th Congress), New Jersey",11,34,NJ,NJ-11,D,47.9,48.8,46.6,52.4,47.0,52.1,NJ
65,364980,386670,39.5,751650,441526,137082,1099,124079,128259,529812,100301,209515,54720,120388,34451,168526,140746,17171,44317,72468,31759,78982,0.4662,22334,42.2,365686,410,21549,32482,38266,17043,11370,32563,44005,40984,18757,15589,1269,387574,361977,25597,19790,27684,3225,12857,"Congressional District 12 (114th Congress), New Jersey",12,34,NJ,NJ-12,D,65.0,31.8,66.5,32.4,65.7,33.3,NJ
66,339946,350625,37.7,690571,494308,19820,29784,15629,340991,602754,50606,77604,61759,77623,26024,150343,112306,15584,24916,136342,8996,47199,0.4841,50375,39.1,314909,3642,23207,11534,38557,9392,5873,15699,31625,45784,30723,19141,790,335416,314035,21381,196322,3265,2245,814,"Congressional District 1 (114th Congress), New Mexico",01,35,NM,NM-01,D,51.6,35.1,55.3,39.6,59.7,39.0,NM
